Date,Time,Temperature,Humidity
05/27/22,12:11,26.1*C,42.4%
05/27/22,12:11,26.1*C,42.4%
05/27/22,12:11,26.1*C,42.3%
05/27/22,12:11,26.1*C,42.4%
05/27/22,12:12,26.1*C,42.3%
05/27/22,12:12,26.1*C,42.4%
05/27/22,12:12,26.1*C,42.3%
05/27/22,12:12,26.1*C,42.4%
05/27/22,12:13,26.1*C,42.3%
05/27/22,12:13,26.1*C,42.3%
05/27/22,12:13,26.1*C,42.3%
05/27/22,12:13,26.1*C,42.3%
05/27/22,12:14,26.1*C,42.3%
05/27/22,12:14,26.1*C,42.4%
05/27/22,12:14,26.1*C,42.4%
05/27/22,12:14,26.1*C,42.3%
05/27/22,12:14,26.1*C,42.4%
05/27/22,12:15,26.1*C,42.4%
05/27/22,12:15,26.1*C,42.3%
05/27/22,12:15,26.1*C,42.3%
05/27/22,12:15,26.1*C,42.3%
05/27/22,12:16,26.1*C,42.3%
05/27/22,12:16,26.1*C,42.3%
05/27/22,12:16,26.1*C,42.4%
05/27/22,12:16,26.1*C,42.3%
05/27/22,12:16,26.1*C,42.3%
05/27/22,12:17,26.0*C,42.3%
05/27/22,12:17,26.1*C,42.4%
05/27/22,12:17,26.1*C,42.4%
05/27/22,12:17,26.1*C,42.3%
05/27/22,12:18,26.0*C,42.3%
05/27/22,12:18,26.1*C,42.4%
05/27/22,12:18,26.1*C,42.4%
05/27/22,12:18,26.1*C,42.4%
05/27/22,12:18,26.1*C,42.4%
05/27/22,12:19,26.1*C,42.4%
05/27/22,12:19,26.0*C,42.3%
05/27/22,12:19,26.1*C,42.4%
05/27/22,12:19,26.1*C,42.3%
05/27/22,12:20,26.0*C,42.3%
05/27/22,12:20,26.0*C,42.2%
05/27/22,12:20,26.0*C,42.3%
05/27/22,12:20,26.1*C,42.4%
05/27/22,12:20,26.0*C,42.3%
05/27/22,12:21,26.1*C,42.4%
05/27/22,12:21,26.1*C,42.4%
05/27/22,12:21,26.1*C,42.4%
05/27/22,12:21,26.1*C,42.4%
05/27/22,12:22,26.1*C,42.4%
05/27/22,12:22,26.1*C,42.4%
05/27/22,12:22,26.1*C,42.4%
05/27/22,12:22,26.1*C,42.4%
05/27/22,12:23,26.1*C,42.4%
05/27/22,12:23,26.1*C,42.4%
05/27/22,12:23,26.1*C,42.4%
05/27/22,12:23,26.1*C,42.4%
05/27/22,12:24,26.1*C,42.4%
05/27/22,12:24,26.1*C,42.4%
05/27/22,12:24,26.1*C,42.4%
05/27/22,12:24,26.0*C,42.3%
05/27/22,12:25,26.1*C,42.4%
05/27/22,12:25,26.0*C,42.3%
05/27/22,12:25,26.0*C,42.3%
05/27/22,12:25,26.1*C,42.4%
05/27/22,12:25,26.0*C,42.3%
05/27/22,12:26,26.0*C,42.3%
05/27/22,12:26,26.1*C,42.4%
05/27/22,12:26,26.1*C,42.4%
05/27/22,12:26,26.1*C,42.4%
05/27/22,12:27,26.0*C,42.3%
05/27/22,12:27,26.1*C,42.4%
05/27/22,12:27,26.0*C,42.3%
05/27/22,12:27,26.1*C,42.4%
05/27/22,12:27,26.1*C,42.4%
05/27/22,12:28,26.1*C,42.4%
05/27/22,12:28,26.1*C,42.4%
05/27/22,12:28,26.1*C,42.4%
05/27/22,12:28,26.0*C,42.3%
05/27/22,12:29,26.1*C,42.4%
05/27/22,12:29,26.0*C,42.3%
05/27/22,12:29,26.0*C,42.3%
05/27/22,12:29,26.0*C,42.3%
05/27/22,12:29,26.0*C,42.3%
05/27/22,12:30,26.0*C,42.3%
05/27/22,12:30,26.0*C,42.3%
05/27/22,12:30,26.0*C,42.3%
05/27/22,12:31,26.0*C,42.3%
05/27/22,12:31,26.0*C,42.3%
05/27/22,12:31,26.1*C,42.4%
05/27/22,12:31,26.1*C,42.4%
05/27/22,12:31,26.1*C,42.4%
05/27/22,12:32,26.0*C,42.3%
05/27/22,12:32,26.0*C,42.3%
05/27/22,12:32,26.0*C,42.3%
05/27/22,12:32,26.1*C,42.4%
05/27/22,12:33,26.0*C,42.3%
05/27/22,12:33,26.0*C,42.3%
05/27/22,12:33,26.0*C,42.3%
05/27/22,12:33,26.1*C,42.4%
05/27/22,12:34,26.0*C,42.3%
05/27/22,12:34,26.0*C,42.3%
05/27/22,12:34,26.1*C,42.4%
05/27/22,12:34,26.1*C,42.4%
05/27/22,12:34,26.0*C,42.3%
05/27/22,12:35,26.1*C,42.4%
05/27/22,12:35,26.1*C,42.4%
05/27/22,12:35,26.0*C,42.3%
05/27/22,12:35,26.0*C,42.3%
05/27/22,12:36,26.1*C,42.4%
05/27/22,12:36,26.0*C,42.3%
05/27/22,12:36,26.0*C,42.3%
05/27/22,12:36,26.0*C,42.3%
05/27/22,12:36,26.0*C,42.3%
05/27/22,12:37,26.1*C,42.4%
05/27/22,12:37,26.1*C,42.4%
05/27/22,12:37,26.1*C,42.4%
05/27/22,12:37,26.0*C,42.3%
05/27/22,12:38,26.0*C,42.3%
05/27/22,12:38,26.0*C,42.3%
05/27/22,12:38,26.0*C,42.3%
05/27/22,12:38,26.1*C,42.4%
05/27/22,12:39,26.0*C,42.3%
05/27/22,12:39,26.0*C,42.3%
05/27/22,12:39,26.1*C,42.4%
05/27/22,12:39,26.0*C,42.3%
05/27/22,12:40,26.0*C,42.3%
05/27/22,12:40,26.0*C,42.3%
05/27/22,12:40,26.0*C,42.3%
05/27/22,12:40,26.0*C,42.3%
05/27/22,12:40,26.0*C,42.3%
05/27/22,12:41,26.0*C,42.3%
05/27/22,12:41,26.0*C,42.3%
05/27/22,12:41,26.0*C,42.3%
05/27/22,12:41,26.0*C,42.3%
05/27/22,12:42,26.0*C,42.3%
05/27/22,12:42,26.0*C,42.3%
05/27/22,12:42,26.0*C,42.3%
05/27/22,12:42,26.0*C,42.3%
05/27/22,12:43,26.0*C,42.3%
05/27/22,12:43,26.0*C,42.3%
05/27/22,12:43,26.0*C,42.4%
05/27/22,12:43,26.1*C,42.4%
05/27/22,12:43,26.1*C,42.4%
05/27/22,12:44,26.0*C,42.3%
05/27/22,12:44,26.0*C,42.3%
05/27/22,12:44,26.0*C,42.3%
05/27/22,12:44,26.0*C,42.3%
05/27/22,12:45,26.0*C,42.3%
05/27/22,12:45,26.0*C,42.3%
05/27/22,12:45,26.0*C,42.3%
05/27/22,12:45,26.0*C,42.3%
05/27/22,12:46,26.0*C,42.3%
05/27/22,12:46,26.0*C,42.3%
05/27/22,12:46,26.0*C,42.4%
05/27/22,12:46,26.0*C,42.4%
05/27/22,12:46,26.0*C,42.4%
05/27/22,12:47,26.0*C,42.3%
05/27/22,12:47,26.0*C,42.3%
05/27/22,12:47,26.0*C,42.3%
05/27/22,12:47,26.0*C,42.3%
05/27/22,12:48,26.0*C,42.3%
05/27/22,12:48,26.0*C,42.3%
05/27/22,12:48,26.0*C,42.3%
05/27/22,12:48,26.0*C,42.3%
05/27/22,12:48,26.0*C,42.3%
05/27/22,12:49,26.0*C,42.4%
05/27/22,12:49,26.0*C,42.3%
05/27/22,12:49,26.0*C,42.3%
05/27/22,12:49,26.0*C,42.3%
05/27/22,12:50,26.0*C,42.3%
05/27/22,12:50,26.0*C,42.3%
05/27/22,12:50,26.0*C,42.3%
05/27/22,12:50,26.0*C,42.3%
05/27/22,12:50,26.1*C,42.4%
05/27/22,12:51,26.0*C,42.3%
05/27/22,12:51,26.0*C,42.4%
05/27/22,12:51,26.0*C,42.4%
05/27/22,12:51,26.0*C,42.4%
05/27/22,12:52,26.0*C,42.4%
05/27/22,12:52,26.0*C,42.4%
05/27/22,12:52,26.0*C,42.3%
05/27/22,12:52,26.0*C,42.4%
05/27/22,12:52,26.0*C,42.3%
05/27/22,12:53,26.0*C,42.4%
05/27/22,12:53,26.0*C,42.4%
05/27/22,12:53,26.0*C,42.4%
05/27/22,12:54,26.0*C,42.4%
05/27/22,12:54,26.0*C,42.3%
05/27/22,12:54,26.1*C,42.4%
05/27/22,12:54,26.0*C,42.4%
05/27/22,12:54,26.0*C,42.4%
05/27/22,12:55,26.0*C,42.4%
05/27/22,12:55,26.0*C,42.4%
05/27/22,12:55,26.0*C,42.4%
05/27/22,12:55,26.0*C,42.3%
05/27/22,12:56,26.0*C,42.4%
05/27/22,12:56,26.0*C,42.3%
05/27/22,12:56,26.0*C,42.4%
05/27/22,12:56,26.0*C,42.4%
05/27/22,12:56,26.0*C,42.4%
05/27/22,12:57,26.0*C,42.4%
05/27/22,12:57,26.0*C,42.4%
05/27/22,12:57,26.0*C,42.4%
05/27/22,12:57,26.0*C,42.4%
05/27/22,12:58,26.0*C,42.4%
05/27/22,12:58,26.0*C,42.4%
05/27/22,12:58,26.0*C,42.4%
05/27/22,12:58,26.0*C,42.4%
05/27/22,12:59,26.0*C,42.4%
05/27/22,12:59,26.0*C,42.4%
05/27/22,12:59,26.0*C,42.4%
05/27/22,12:59,26.0*C,42.4%
05/27/22,12:59,26.0*C,42.4%
05/27/22,13:00,26.0*C,42.4%
05/27/22,13:00,26.0*C,42.4%
05/27/22,13:00,26.0*C,42.4%
05/27/22,13:00,26.0*C,42.4%
05/27/22,13:01,26.0*C,42.4%
05/27/22,13:01,26.0*C,42.4%
05/27/22,13:01,26.0*C,42.4%
05/27/22,13:01,26.0*C,42.4%
05/27/22,13:01,26.0*C,42.4%
05/27/22,13:02,26.0*C,42.4%
05/27/22,13:02,26.0*C,42.4%
05/27/22,13:02,26.0*C,42.4%
05/27/22,13:02,26.0*C,42.4%
05/27/22,13:03,26.0*C,42.4%
05/27/22,13:03,26.0*C,42.4%
05/27/22,13:03,26.0*C,42.4%
05/27/22,13:03,26.0*C,42.4%
05/27/22,13:04,26.0*C,42.3%
05/27/22,13:04,26.0*C,42.4%
05/27/22,13:04,26.0*C,42.4%
05/27/22,13:04,26.1*C,42.4%
05/27/22,13:05,26.0*C,42.4%
05/27/22,13:05,26.0*C,42.4%
05/27/22,13:05,26.0*C,42.4%
05/27/22,13:05,26.0*C,42.4%
05/27/22,13:06,26.0*C,42.3%
05/27/22,13:06,26.0*C,42.4%
05/27/22,13:06,26.0*C,42.4%
05/27/22,13:06,26.0*C,42.3%
05/27/22,13:06,26.0*C,42.4%
05/27/22,13:07,26.0*C,42.4%
05/27/22,13:07,26.0*C,42.4%
05/27/22,13:07,26.0*C,42.4%
05/27/22,13:07,26.0*C,42.4%
05/27/22,13:08,26.0*C,42.4%
05/27/22,13:08,26.0*C,42.4%
05/27/22,13:08,26.0*C,42.4%
05/27/22,13:08,26.0*C,42.4%
05/27/22,13:09,26.0*C,42.4%
05/27/22,13:09,26.0*C,42.4%
05/27/22,13:09,26.0*C,42.4%
05/27/22,13:09,26.0*C,42.4%
05/27/22,13:10,26.0*C,42.4%
05/27/22,13:10,26.0*C,42.4%
05/27/22,13:10,26.0*C,42.4%
05/27/22,13:10,26.0*C,42.4%
05/27/22,13:10,26.0*C,42.4%
05/27/22,13:11,26.0*C,42.4%
05/27/22,13:11,26.0*C,42.4%
05/27/22,13:11,26.0*C,42.4%
05/27/22,13:11,26.0*C,42.4%
05/27/22,13:12,26.0*C,42.4%
05/27/22,13:12,26.0*C,42.4%
05/27/22,13:12,26.0*C,42.4%
05/27/22,13:12,26.0*C,42.4%
05/27/22,13:13,26.0*C,42.4%
05/27/22,13:13,26.0*C,42.4%
05/27/22,13:13,26.0*C,42.4%
05/27/22,13:13,26.0*C,42.4%
05/27/22,13:13,26.0*C,42.4%
05/27/22,13:14,26.0*C,42.4%
05/27/22,13:14,26.0*C,42.4%
05/27/22,13:14,26.0*C,42.4%
05/27/22,13:14,26.0*C,42.4%
05/27/22,13:15,26.0*C,42.4%
05/27/22,13:15,26.0*C,42.4%
05/27/22,13:15,26.0*C,42.4%
05/27/22,13:15,26.0*C,42.4%
05/27/22,13:16,26.0*C,42.4%
05/27/22,13:16,26.0*C,42.4%
05/27/22,13:16,26.0*C,42.4%
05/27/22,13:16,26.0*C,42.4%
05/27/22,13:16,26.0*C,42.4%
05/27/22,13:17,26.0*C,42.4%
05/27/22,13:17,26.0*C,42.4%
05/27/22,13:17,26.0*C,42.4%
05/27/22,13:17,26.0*C,42.4%
05/27/22,13:18,26.0*C,42.4%
05/27/22,13:18,26.0*C,42.4%
05/27/22,13:18,26.0*C,42.4%
05/27/22,13:18,26.0*C,42.4%
05/27/22,13:19,26.0*C,42.4%
05/27/22,13:19,26.0*C,42.4%
05/27/22,13:19,26.0*C,42.4%
05/27/22,13:19,26.0*C,42.4%
05/27/22,13:19,26.0*C,42.5%
05/27/22,13:20,26.0*C,42.4%
05/27/22,13:20,26.0*C,42.4%
05/27/22,13:20,26.0*C,42.4%
05/27/22,13:20,26.0*C,42.4%
05/27/22,13:21,26.0*C,42.4%
05/27/22,13:21,26.0*C,42.4%
05/27/22,13:21,26.0*C,42.4%
05/27/22,13:21,26.0*C,42.4%
05/27/22,13:22,26.0*C,42.4%
05/27/22,13:22,26.0*C,42.4%
05/27/22,13:22,26.0*C,42.4%
05/27/22,13:22,26.0*C,42.4%
05/27/22,13:22,26.0*C,42.4%
05/27/22,13:23,26.0*C,42.4%
05/27/22,13:23,26.0*C,42.4%
05/27/22,13:23,26.0*C,42.4%
05/27/22,13:23,26.0*C,42.4%
05/27/22,13:24,26.0*C,42.4%
05/27/22,13:24,26.0*C,42.4%
05/27/22,13:24,26.0*C,42.4%
05/27/22,13:24,26.0*C,42.5%
05/27/22,13:24,26.0*C,42.4%
05/27/22,13:25,26.0*C,42.4%
05/27/22,13:25,26.0*C,42.4%
05/27/22,13:25,26.0*C,42.4%
05/27/22,13:25,26.0*C,42.4%
05/27/22,13:26,26.0*C,42.4%
05/27/22,13:26,26.1*C,42.5%
05/27/22,13:26,26.0*C,42.4%
05/27/22,13:26,26.0*C,42.4%
05/27/22,13:27,26.0*C,42.4%
05/27/22,13:27,26.0*C,42.4%
05/27/22,13:27,26.0*C,42.4%
05/27/22,13:27,26.0*C,42.4%
05/27/22,13:27,26.0*C,42.4%
05/27/22,13:28,26.0*C,42.5%
05/27/22,13:28,26.0*C,42.4%
05/27/22,13:28,26.0*C,42.4%
05/27/22,13:28,26.0*C,42.4%
05/27/22,13:29,26.0*C,42.4%
05/27/22,13:29,26.0*C,42.4%
05/27/22,13:29,26.0*C,42.4%
05/27/22,13:29,26.0*C,42.4%
05/27/22,13:30,26.0*C,42.4%
05/27/22,13:30,26.0*C,42.4%
05/27/22,13:30,26.0*C,42.4%
05/27/22,13:30,26.0*C,42.5%
05/27/22,13:31,26.0*C,42.5%
05/27/22,13:31,26.0*C,42.4%
05/27/22,13:31,26.0*C,42.4%
05/27/22,13:31,26.0*C,42.4%
05/27/22,13:31,26.0*C,42.4%
05/27/22,13:32,26.0*C,42.5%
05/27/22,13:32,26.0*C,42.5%
05/27/22,13:32,26.0*C,42.5%
05/27/22,13:32,26.0*C,42.4%
05/27/22,13:33,26.0*C,42.4%
05/27/22,13:33,26.0*C,42.4%
05/27/22,13:33,26.0*C,42.4%
05/27/22,13:33,26.0*C,42.4%
05/27/22,13:33,26.0*C,42.4%
05/27/22,13:34,26.0*C,42.4%
05/27/22,13:34,26.0*C,42.4%
05/27/22,13:34,26.0*C,42.4%
05/27/22,13:34,26.0*C,42.4%
05/27/22,13:35,26.0*C,42.4%
05/27/22,13:35,26.0*C,42.4%
05/27/22,13:35,26.0*C,42.4%
05/27/22,13:35,26.0*C,42.4%
05/27/22,13:36,26.0*C,42.4%
05/27/22,13:36,26.0*C,42.4%
05/27/22,13:36,26.0*C,42.4%
05/27/22,13:36,26.0*C,42.4%
05/27/22,13:37,26.0*C,42.4%
05/27/22,13:37,26.0*C,42.4%
05/27/22,13:37,26.0*C,42.4%
05/27/22,13:37,26.0*C,42.4%
05/27/22,13:37,26.0*C,42.4%
05/27/22,13:38,26.0*C,42.4%
05/27/22,13:38,26.0*C,42.4%
05/27/22,13:38,26.0*C,42.4%
05/27/22,13:38,26.0*C,42.4%
05/27/22,13:39,26.0*C,42.4%
05/27/22,13:39,26.0*C,42.4%
05/27/22,13:39,26.0*C,42.4%
05/27/22,13:39,26.0*C,42.4%
05/27/22,13:40,26.0*C,42.4%
05/27/22,13:40,26.0*C,42.4%
05/27/22,13:40,26.0*C,42.4%
05/27/22,13:40,26.0*C,42.4%
05/27/22,13:40,26.0*C,42.4%
05/27/22,13:41,26.0*C,42.4%
05/27/22,13:41,26.0*C,42.4%
05/27/22,13:41,26.0*C,42.4%
05/27/22,13:41,26.0*C,42.4%
05/27/22,13:42,26.0*C,42.4%
05/27/22,13:42,26.0*C,42.4%
05/27/22,13:42,26.0*C,42.4%
05/27/22,13:42,26.0*C,42.4%
05/27/22,13:43,26.0*C,42.4%
05/27/22,13:43,26.0*C,42.4%
05/27/22,13:43,26.0*C,42.4%
05/27/22,13:43,26.0*C,42.4%
05/27/22,13:44,26.0*C,42.4%
05/27/22,13:44,26.0*C,42.4%
05/27/22,13:44,26.0*C,42.4%
05/27/22,13:44,26.0*C,42.4%
05/27/22,13:44,26.0*C,42.4%
05/27/22,13:45,26.0*C,42.4%
05/27/22,13:45,26.0*C,42.4%
05/27/22,13:45,26.0*C,42.4%
05/27/22,13:45,26.0*C,42.3%
05/27/22,13:46,26.0*C,42.4%
05/27/22,13:46,26.0*C,42.4%
05/27/22,13:46,26.0*C,42.4%
05/27/22,13:46,26.0*C,42.4%
05/27/22,13:47,26.0*C,42.4%
05/27/22,13:47,26.0*C,42.4%
05/27/22,13:47,26.0*C,42.4%
05/27/22,13:47,26.0*C,42.4%
05/27/22,13:48,26.0*C,42.4%
05/27/22,13:48,26.0*C,42.4%
05/27/22,13:48,26.0*C,42.4%
05/27/22,13:48,26.0*C,42.4%
05/27/22,13:48,26.0*C,42.4%
05/27/22,13:49,26.0*C,42.4%
05/27/22,13:49,26.0*C,42.4%
05/27/22,13:49,26.0*C,42.4%
05/27/22,13:49,26.0*C,42.4%
05/27/22,13:50,26.0*C,42.4%
05/27/22,13:50,26.0*C,42.4%
05/27/22,13:50,26.0*C,42.4%
05/27/22,13:50,26.0*C,42.4%
05/27/22,13:51,26.0*C,42.4%
05/27/22,13:51,26.0*C,42.4%
05/27/22,13:51,26.0*C,42.4%
05/27/22,13:51,26.0*C,42.4%
05/27/22,13:51,26.0*C,42.4%
05/27/22,13:52,26.0*C,42.4%
05/27/22,13:52,26.0*C,42.4%
05/27/22,13:52,26.0*C,42.4%
05/27/22,13:52,26.0*C,42.4%
05/27/22,13:53,26.0*C,42.4%
05/27/22,13:53,26.0*C,42.4%
05/27/22,13:53,26.0*C,42.4%
05/27/22,13:53,26.0*C,42.4%
05/27/22,13:54,26.0*C,42.4%
05/27/22,13:54,26.0*C,42.4%
05/27/22,13:54,26.0*C,42.4%
05/27/22,13:54,26.0*C,42.4%
05/27/22,13:55,26.0*C,42.4%
05/27/22,13:55,26.0*C,42.4%
05/27/22,13:55,26.0*C,42.4%
05/27/22,13:55,26.0*C,42.4%
05/27/22,13:55,26.0*C,42.4%
05/27/22,13:56,26.0*C,42.4%
05/27/22,13:56,26.0*C,42.4%
05/27/22,13:56,26.0*C,42.4%
05/27/22,13:56,26.0*C,42.4%
05/27/22,13:57,26.0*C,42.4%
05/27/22,13:57,26.0*C,42.4%
05/27/22,13:57,26.0*C,42.4%
05/27/22,13:57,26.0*C,42.4%
05/27/22,13:57,26.0*C,42.4%
05/27/22,13:58,26.0*C,42.4%
05/27/22,13:58,26.0*C,42.4%
05/27/22,13:58,26.0*C,42.4%
05/27/22,13:59,26.0*C,42.4%
05/27/22,13:59,26.0*C,42.4%
05/27/22,13:59,26.0*C,42.4%
05/27/22,13:59,26.0*C,42.4%
05/27/22,13:59,26.0*C,42.4%
05/27/22,14:00,26.0*C,42.4%
05/27/22,14:00,26.0*C,42.4%
05/27/22,14:00,26.0*C,42.4%
05/27/22,14:00,26.0*C,42.4%
05/27/22,14:01,26.0*C,42.4%
05/27/22,14:01,26.0*C,42.4%
05/27/22,14:01,26.0*C,42.4%
05/27/22,14:01,26.0*C,42.4%
05/27/22,14:01,26.0*C,42.4%
05/27/22,14:02,26.0*C,42.4%
05/27/22,14:02,26.0*C,42.4%
05/27/22,14:02,26.0*C,42.4%
05/27/22,14:02,26.0*C,42.4%
05/27/22,14:03,26.0*C,42.4%
05/27/22,14:03,26.0*C,42.4%
05/27/22,14:03,26.0*C,42.4%
05/27/22,14:03,26.0*C,42.4%
05/27/22,14:04,26.0*C,42.4%
05/27/22,14:04,26.0*C,42.4%
05/27/22,14:04,26.0*C,42.4%
05/27/22,14:04,26.0*C,42.4%
05/27/22,14:04,26.0*C,42.4%
05/27/22,14:05,26.0*C,42.4%
05/27/22,14:05,26.0*C,42.4%
05/27/22,14:05,26.0*C,42.4%
05/27/22,14:05,26.0*C,42.4%
05/27/22,14:06,26.0*C,42.4%
05/27/22,14:06,26.0*C,42.4%
05/27/22,14:06,26.0*C,42.4%
05/27/22,14:06,26.0*C,42.4%
05/27/22,14:07,26.0*C,42.4%
05/27/22,14:07,26.0*C,42.4%
05/27/22,14:07,26.0*C,42.4%
05/27/22,14:07,26.0*C,42.4%
05/27/22,14:07,26.0*C,42.4%
05/27/22,14:08,26.0*C,42.4%
05/27/22,14:08,26.0*C,42.4%
05/27/22,14:08,26.0*C,42.4%
05/27/22,14:08,26.0*C,42.4%
05/27/22,14:09,26.0*C,42.4%
05/27/22,14:09,26.0*C,42.4%
05/27/22,14:09,26.0*C,42.4%
05/27/22,14:09,26.0*C,42.4%
05/27/22,14:09,26.0*C,42.4%
05/27/22,14:10,26.0*C,42.4%
05/27/22,14:10,26.0*C,42.4%
05/27/22,14:10,26.0*C,42.4%
05/27/22,14:10,26.0*C,42.4%
05/27/22,14:11,26.0*C,42.4%
05/27/22,14:11,26.0*C,42.4%
05/27/22,14:11,26.0*C,42.4%
05/27/22,14:11,26.0*C,42.4%
05/27/22,14:11,26.0*C,42.4%
05/27/22,14:12,26.0*C,42.4%
05/27/22,14:12,26.0*C,42.4%
05/27/22,14:12,26.0*C,42.4%
05/27/22,14:12,26.0*C,42.4%
05/27/22,14:13,26.0*C,42.4%
05/27/22,14:13,26.0*C,42.4%
05/27/22,14:13,26.0*C,42.4%
05/27/22,14:13,26.0*C,42.4%
05/27/22,14:14,26.0*C,42.4%
05/27/22,14:14,26.0*C,42.4%
05/27/22,14:14,26.0*C,42.4%
05/27/22,14:14,26.0*C,42.4%
05/27/22,14:14,26.0*C,42.4%
05/27/22,14:15,26.0*C,42.4%
05/27/22,14:15,26.0*C,42.4%
05/27/22,14:15,26.0*C,42.4%
05/27/22,14:15,26.0*C,42.4%
05/27/22,14:16,26.0*C,42.4%
05/27/22,14:16,26.0*C,42.4%
05/27/22,14:16,26.0*C,42.4%
05/27/22,14:16,26.0*C,42.4%
05/27/22,14:17,26.0*C,42.4%
05/27/22,14:17,26.0*C,42.4%
05/27/22,14:17,26.0*C,42.4%
05/27/22,14:17,26.0*C,42.4%
05/27/22,14:17,26.0*C,42.4%
05/27/22,14:18,26.0*C,42.4%
05/27/22,14:18,26.0*C,42.4%
05/27/22,14:18,26.0*C,42.4%
05/27/22,14:18,26.0*C,42.4%
05/27/22,14:19,26.0*C,42.4%
05/27/22,14:19,26.0*C,42.4%
05/27/22,14:19,26.0*C,42.5%
05/27/22,14:19,26.0*C,42.5%
05/27/22,14:19,26.0*C,42.4%
05/27/22,14:20,26.0*C,42.4%
05/27/22,14:20,26.0*C,42.4%
05/27/22,14:20,26.0*C,42.5%
05/27/22,14:20,26.0*C,42.6%
05/27/22,14:21,26.0*C,42.4%
05/27/22,14:21,26.0*C,42.5%
05/27/22,14:21,26.0*C,42.4%
05/27/22,14:21,26.0*C,42.4%
05/27/22,14:22,26.0*C,42.4%
05/27/22,14:22,26.0*C,42.4%
05/27/22,14:22,26.0*C,42.4%
05/27/22,14:22,26.0*C,42.4%
05/27/22,14:22,26.0*C,42.4%
05/27/22,14:23,26.0*C,42.4%
05/27/22,14:23,26.0*C,42.4%
05/27/22,14:23,26.0*C,42.4%
05/27/22,14:23,26.0*C,42.5%
05/27/22,14:24,26.0*C,42.5%
05/27/22,14:24,26.0*C,42.4%
05/27/22,14:24,26.0*C,42.4%
05/27/22,14:24,26.0*C,42.4%
05/27/22,14:24,26.0*C,42.4%
05/27/22,14:25,26.0*C,42.5%
05/27/22,14:25,26.0*C,42.4%
05/27/22,14:25,26.0*C,42.4%
05/27/22,14:25,26.0*C,42.4%
05/27/22,14:26,26.0*C,42.4%
05/27/22,14:26,26.0*C,42.5%
05/27/22,14:26,26.0*C,42.4%
05/27/22,14:26,26.0*C,42.5%
05/27/22,14:27,26.0*C,42.5%
05/27/22,14:27,26.0*C,42.5%
05/27/22,14:27,26.0*C,42.5%
05/27/22,14:27,26.0*C,42.5%
05/27/22,14:27,26.0*C,42.5%
05/27/22,14:28,26.0*C,42.5%
05/27/22,14:28,26.0*C,42.5%
05/27/22,14:28,26.0*C,42.4%
05/27/22,14:28,26.0*C,42.4%
05/27/22,14:29,26.0*C,42.4%
05/27/22,14:29,26.0*C,42.4%
05/27/22,14:29,26.0*C,42.4%
05/27/22,14:29,26.0*C,42.4%
05/27/22,14:29,26.0*C,42.4%
05/27/22,14:30,26.0*C,42.5%
05/27/22,14:30,26.0*C,42.4%
05/27/22,14:30,26.0*C,42.5%
05/27/22,14:30,26.0*C,42.4%
05/27/22,14:31,26.0*C,42.5%
05/27/22,14:31,26.0*C,42.4%
05/27/22,14:31,26.0*C,42.4%
05/27/22,14:31,26.0*C,42.5%
05/27/22,14:32,26.0*C,42.4%
05/27/22,14:32,26.0*C,42.4%
05/27/22,14:32,26.0*C,42.4%
05/27/22,14:32,26.0*C,42.4%
05/27/22,14:33,26.0*C,42.5%
05/27/22,14:33,26.0*C,42.5%
05/27/22,14:33,26.0*C,42.4%
05/27/22,14:33,26.0*C,42.4%
05/27/22,14:34,26.0*C,42.4%
05/27/22,14:34,26.0*C,42.4%
05/27/22,14:34,26.0*C,42.5%
05/27/22,14:34,26.0*C,42.4%
05/27/22,14:34,26.0*C,42.5%
05/27/22,14:35,26.0*C,42.4%
05/27/22,14:35,26.0*C,42.4%
05/27/22,14:35,26.0*C,42.4%
05/27/22,14:35,26.0*C,42.4%
05/27/22,14:36,26.0*C,42.5%
05/27/22,14:36,26.0*C,42.4%
05/27/22,14:36,26.0*C,42.4%
05/27/22,14:36,26.0*C,42.5%
05/27/22,14:36,26.0*C,42.5%
05/27/22,14:37,26.0*C,42.4%
05/27/22,14:37,26.0*C,42.4%
05/27/22,14:37,26.0*C,42.4%
05/27/22,14:37,26.0*C,42.4%
05/27/22,14:38,26.0*C,42.4%
05/27/22,14:38,26.0*C,42.4%
05/27/22,14:38,26.0*C,42.4%
05/27/22,14:38,26.0*C,42.4%
05/27/22,14:39,26.0*C,42.4%
05/27/22,14:39,26.0*C,42.4%
05/27/22,14:39,26.0*C,42.4%
05/27/22,14:39,26.0*C,42.4%
05/27/22,14:39,26.0*C,42.4%
05/27/22,14:40,26.0*C,42.4%
05/27/22,14:40,26.0*C,42.4%
05/27/22,14:40,26.0*C,42.4%
05/27/22,14:40,26.0*C,42.4%
05/27/22,14:41,26.0*C,42.4%
05/27/22,14:41,26.0*C,42.4%
05/27/22,14:41,26.0*C,42.4%
05/27/22,14:41,26.0*C,42.4%
05/27/22,14:42,26.0*C,42.4%
05/27/22,14:42,26.0*C,42.4%
05/27/22,14:42,26.0*C,42.4%
05/27/22,14:42,26.0*C,42.5%
05/27/22,14:43,26.0*C,42.4%
05/27/22,14:43,26.0*C,42.4%
05/27/22,14:43,26.0*C,42.4%
05/27/22,14:43,26.0*C,42.5%
05/27/22,14:44,26.0*C,42.4%
05/27/22,14:44,26.0*C,42.5%
05/27/22,14:44,26.0*C,42.5%
